2.813095950000000357e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,2.600000000000000000e+01
2.813095950000000357e+03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.560000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.620000000000000000e+02
2.813095950000000357e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.320000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,3.320000000000000000e+02
1.373095949999999903e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.570000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.570000000000000000e+02
-6.690404999999999802e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.900000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,4.900000000000000000e+02
2.813095950000000357e+03,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.190000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.440000000000000000e+02
1.373095949999999903e+03,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.319000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,1.377000000000000000e+03
1.373095949999999903e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.790000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.600000000000000000e+01,1.806000000000000000e+03
2.813095950000000357e+03,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.041000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,-2.250000000000000056e-01,4.714285714285714191e-01,2.000000000000000000e+00,6.100000000000000000e+01,2.080000000000000000e+03
1.373095949999999903e+03,2.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.919000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,-2.841836734693877764e-01,3.380681818181818232e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.944000000000000000e+03
